Full Text Tweet;Datum und Uhrzeit
Viele interessante Fragen gab es heute für Landeshauptmann Wilfried #Haslauer und mich. Danke dafür - und danke Peter @l_eppinger für die Moderation :-) https://t.co/8IaHFAVOQB;18-Apr-2018 (20:50:08.000000)
"Heute habe ich mit Vizekanzler @HCStracheFP, Sozialministerin Hartinger-Klein und den #AMS-Vorständen ein sehr gutes &amp; konstruktives Gespräch dazu geführt. https://t.co/5oZuicvD50 2/2";18-Apr-2018 (15:07:23.000000)
Wir wollen die #Arbeitslosigkeit stärker bekämpfen. Dazu braucht es auch #Reformen beim #AMS, um für künftige Herausforderungen besser vorbereitet zu sein. 1/2;18-Apr-2018 (15:06:37.000000)
Deshalb habe ich mit Präsident #Putin ein Gespräch zu #Syrien geführt-va über mögliche vertrauensbildende Schritte hin zu einer Deeskalation u über diplomat Initiativen f eine Lösung d Konflikts.Ich habe auch versichert,dass Ö als Ort f Verhandlungen jederzeit bereit steht!2/2;18-Apr-2018 (13:41:30.000000)
#Russland ist eine Supermacht und ein wichtiger Player in #Syrien. Bei den aktuellen Bemühungen zu einer friedlichen Lösung des Konflikts ist Russland daher einzubinden, wenn diese Erfolg haben sollen. 1/2;18-Apr-2018 (13:33:27.000000)
"Wir tun alles, um jene zu unterstützen, die sich um eine politische Lösung für den #Syrien-Konflikt bemühen &amp; sind jederzeit bereit #Österreich als Ort für die Verhandlungen zur Verfügung zu stellen. https://t.co/8fJ2YZhHrD";18-Apr-2018 (11:57:04.000000)
Ö hat eine lange Tradition als Ort d Dialogs u als #Brückenbauer. Deshalb habe ich auch nochmals betont, dass wir als Ort f weitere Verhandlungen jederzeit zur Verfügung stehen. AM @Karin_Kneissl u ich haben das auch in einigen Gesprächen d vergangenen Tage bereits angeboten.2/2;18-Apr-2018 (11:51:40.000000)
Vorhin konnte ich mit BK #Merkel zur Lage in #Syrien sprechen. Wir sind uns einig,dass es f d Konflikt keine militärische Lösung geben kann.Wir müssen alles tun, um eine weitere Eskalation, va zwischen d #USA u #Russland,zu verhindern,u d diplomat Friedensprozess vorantreiben.1/2;18-Apr-2018 (11:51:23.000000)
"Weiters konnten wir d v BM #Kickl erarbeiteten Änderungen im #Asylgesetz beschließen, um geg illegale Migration u Asylmissbrauch zu kämpfen. Und wir schaffen durch d Erhöhung d #Mindestpension &amp; d Kampf geg Pensionsprivilegien,d es leider immer noch gibt,mehr #Gerechtigkeit. 3/3";18-Apr-2018 (11:11:04.000000)
Wir konnten die  #Deutschklassen rasch auf den Weg bringen, damit Kinder die Sprache ausreichend beherrschen, bevor sie in d Regelunterricht kommen. Ab Herbst werden sie eingeführt. Vielen Dank an BM Heinz #Faßmann und sein Team für die gute Arbeit! 2/3;18-Apr-2018 (11:10:44.000000)
Als #Bundesregierung haben wir 3 zentrale Ziele: d #Entlastung d arbeitenden Menschen u mehr Gerechtigkeit,mehr #Sicherheit u d Kampf geg illegale #Migration sowie d Stärkung d Standorts.Heute haben wir im #Ministerrat wichtige Beschlüsse gefasst,die diese Ziele unterstützen. 1/3 https://t.co/sm0FA1y5A0;18-Apr-2018 (11:10:28.000000)
Als #Bundesregierung haben wir heute zusätzl 4 Mio € aus d AKF f #Syrien beschlossen, um d Menschen vor Ort zu helfen. AM @Karin_Kneissl u ich unterstützen gleichzeitig d Bemühungen um eine polit Lösung d Konflikts u va auch die Anstrengungen von #UNO-Sondergesandten de Mistura.;18-Apr-2018 (09:27:05.000000)
Ich konnte gerade mit dem #UNO-Gesandten für #Syrien Staffan de Mistura über die aktuelle besorgniserregende Situation sprechen. Wir müssen dringend weg von einer weiteren Eskalation, hin zu einer politischen Lösung. Dabei hat Staffan de Mistura unsere volle Unterstützung!;17-Apr-2018 (16:27:24.000000)
"Die #Türkei wiederum entfernt sich seit Jahren in Riesenschritten v d EU u ihren Werten.Ich bleibe daher bei unserer Position.Wir brauchen einen ehrlichen Umgang mit d #Türkei, einen Abbruch d #EU-Beitrittsverhandlungen&amp;stattdessen eine ordentliche Zusammenarbeit als Nachbarn.2/2";17-Apr-2018 (14:06:49.000000)
So wie aktuell der bulgarische Ratsvorsitz werden auch wir die Beitrittsperspektive der Staaten des Westbalkans vorantreiben. Ich unterstütze daher die empfohlene Eröffnung von Beitrittsverhandlungen mit #Albanien und #Mazedonien @BoykoBorissov @JHahnEU @Zoran_Zaev @ediramaal 1/2;17-Apr-2018 (14:03:18.000000)
"Werden uns während d Ratsvorsitzes f ein #Europa d #Subsidiarität einsetzen. Die #EU muss wieder stärker in d großen Fragen wie d Außen-,Sicherheits- u Verteidigungspolitik werden, u Nationalstaaten&amp;Regionen Bereiche überlassen, d diese selbst besser regeln können. #eu2018at 2/2";17-Apr-2018 (11:50:22.000000)
"Frankreichs Präsident @EmmanuelMacron ist für die notwendige #Veränderung in #Europa ein entscheidender Partner. Es gibt viele Bereiche, wo wir an einem Strang ziehen: beim Schutz d #EU-Außengrenzen, bei der #Digitalisierung &amp; bei der #Besteuerung von Internetgiganten. 1/2";17-Apr-2018 (11:48:12.000000)
Vielen Dank an die #Einsatzkräfte und Feuerwehren, die in der Nacht in #Graz geholfen und für #Sicherheit gesorgt haben!////https://t.co/Ozuby1OSCw;17-Apr-2018 (07:53:45.000000)
"Setze mich mit @Karin_Kneissl f d Fortführung d Wiener Friedensgespräche f #Syrien ein. Ö hat eine lange Tradition als Ort d Dialogs u als Brückenbauer, wie d Iran Atomabkommen &amp; d UN Syrien-Friedensgespräche gezeigt haben, und steht jederzeit als Ort f d Verhandlungen bereit.2/2";15-Apr-2018 (07:49:14.000000)
Die Bevölkerung Syriens hat mit über 400.000 Todesopfern und über 5 Mio Flüchtlingen außerhalb Syriens bereits viel zu viel gelitten. Es kann für d Konflikt keine militär Lösung geben. In #Syrien muss daher der diplomatische Friedensprozess entschlossen vorangetrieben werden! 1/2;15-Apr-2018 (07:48:48.000000)
Auch der #UN Sicherheitsrat muss seiner Verantwortung in diesem höchst besorgniserregenden Moment endlich gerecht werden. Ich fordere daher auch eine unabhängige Untersuchung der Vorfälle durch Chemiewaffenexperten. #Syrien 3/3;14-Apr-2018 (10:01:22.000000)
Umso wichtiger ist es nun, eine weitere Eskalation zu verhindern. Ich fordere daher d verantwortlichen Akteure dringend zu polit. Gesprächen unter #UN Vermittlung u zur Einhaltung d Völkerrechts auf, um d Leid d Menschen in #Syrien, die bereits genug gelitten haben,zu lindern.2/3;14-Apr-2018 (10:01:07.000000)
"Der Militäreinsatz v US,FR&amp;UK war eine Reaktion auf d schockierenden&amp;zu verurteilenden Chemiewaffen-Einsatz in #Syrien geg d Zivilbevölkerung. Habe wegen d Blockade d UN Sicherheitsrates Verständnis f d begrenzte militär Aktion,um weitere solche Kriegsverbrechen zu verhindern.1/3";14-Apr-2018 (10:00:20.000000)
"Beim heutigen Treffen mit IGGÖ-Präsident Ibrahim Olgun &amp; Frauenbeauftragter Carla Amina Baghajati habe ich erklärt, dass die #Bundesregierung an der Umsetzung d Kopftuchverbots f junge Mädchen in unseren Kinderbetreuungseinrichtungen und Volksschulen jedenfalls festhalten wird. https://t.co/mRa0RYdihy";13-Apr-2018 (15:45:14.000000)
Unsere Bilanz zur #China-Reise! #AustriaInChina @vanderbellen @Karin_Kneissl https://t.co/HOlIKbnqgy;13-Apr-2018 (05:12:26.000000)
"Gemeinsam mit @vanderbellen, @Karin_Kneissl und der Wirtschaftsdelegation sind wir am Rückweg nach Wien. Unsere #China-Reise war erfolgreich - wir konnten d bilateralen Beziehungen stärken, für unseren #Standort werben &amp; d österreichische #Wirtschaft unterstützen! #AustriaInChina https://t.co/J34N7n5mlX";12-Apr-2018 (17:04:38.000000)
"Bei unserer gemeinsamen Pressekonferenz haben wir Bilanz über die #China-Reise ziehen können. Wir haben die Beziehungen zwischen #Österreich &amp; #China gestärkt und werden weiterhin daran arbeiten! Mehr Infos zur Reise: https://t.co/zyTzMGxxWg https://t.co/mcBW4Qbeja";12-Apr-2018 (15:46:47.000000)
Zum Abschluss unserer #China-Reise haben wir den #Panda-Park in #Chengdu besucht. Ganz besonders war es, Fu Bao, unseren in Wien geborenen “Auslandspanda” zu sehen. Jetzt geht es bald zurück nach #Wien! https://t.co/XB6uj79d8g;12-Apr-2018 (10:13:46.000000)
"Die enge Verbindung zwischen #China &amp; Ö wird nun auch auf Schiene gebracht:Gem mit BP @vanderbellen u @Karin_Kneissl haben wir d 1. Express-Güterzug v #Chengdu nach #Wien verabschieden können.Ein wichtiges Zeichen f d starke Koop zwischen unseren Ländern,va auch in d #Wirtschaft. https://t.co/aHtH9GkRhw";12-Apr-2018 (03:24:15.000000)
"Freue mich sehr,dass wir heute in #Chengdu gem ein österr. #Generalkonsulat &amp; ein Außenwirtschaftscenter eröffnen konnten,u so auch unsere Unternehmen bei Koop. mit d chin Wirtschaft hier in #Sichuan verstärkt unterstützen können. @vanderbellen @Karin_Kneissl @mfa_austria @wko_aw https://t.co/5JngOf94aN";11-Apr-2018 (10:36:26.000000)
Congratulations, Max #Hollein! Good to see that #Austrians are successful all around the globe. https://t.co/5q3Rb34BB0;11-Apr-2018 (07:54:45.000000)
Wir werden uns dort unter anderem mit politischen Vertretern zu moderner #Stadtentwicklung  austauschen können und ein #Generalkonsulat zur Stärkung der bilateralen Beziehungen eröffnen, in dessen Amtsbereich über 185 Millionen Einwohner leben. #AustriaInChina #Chengdu 2/2;11-Apr-2018 (07:19:47.000000)
Gemeinsam mit @vanderbellen und @Karin_Kneissl ging es im Hochgeschwindigkeitszug von #Boao zum Flughafen #Haikou und dann zur letzten Station unserer #China-Reise: #Chengdu, eine der am schnellsten wachsenden Städte weltweit. #AustriaInChina 1/2 https://t.co/3iXHI2PRoQ;11-Apr-2018 (07:18:30.000000)
"Es braucht eine #Besteuerung von Internetgiganten wie Facebook, Google &amp; Alibaba. Zudem verändert der #Internethandel auch den #Arbeitsmarkt - Jobs fallen weg, neue kommen dazu. Darauf müssen wir unter anderem im Bildungsbereich reagieren! https://t.co/LjYA1Ftrgw";11-Apr-2018 (07:15:19.000000)
In the words of Jack Ma: “I have the biggest confidence in #Europe” - thank you for a great meeting today. We look forward to fair and mutually beneficial economic cooperation. #AustriaInChina #Boao2018 #Alibaba https://t.co/Md4tqEMiZd;10-Apr-2018 (10:35:32.000000)
"Jack Ma, der Gründer von #Alibaba, ist nicht nur ein erfolgreicher Unternehmer, sondern hat eine unglaublich beeindruckende Lebensgeschichte. Es war sehr spannend, ihn heute persönlich kennenzulernen u mit ihm über die Chancen &amp; Herausforderungen der #Digitalisierung zu sprechen. https://t.co/LzvWpq06Pk";10-Apr-2018 (09:40:09.000000)
Good meeting with the PM of #Pakistan, Shahid Khaqan Abbassi. We discussed our increasing economic relations, strengthening our cooperation on migration and topical international questions. https://t.co/sD4l0f5Rv7;10-Apr-2018 (08:13:02.000000)
Schön, meinen guten Freund,//den niederländischen Premier Mark Rutte in #Boao wiederzusehen. Wir sind in vielen wichtigen Fragen auf einer Linie. Ich freue mich auf eine enge Zusammenarbeit auch während des österreichischen #EU-Ratsvorsitzes 2018. #eu2018at #boao2018 https://t.co/Sn4QK1B80r;10-Apr-2018 (07:02:43.000000)
Very pleased to meet President Xi #Jinping and his wife again today at #Boao2018 in #Hainan. #AustriaInChina https://t.co/1hh50W6deV;10-Apr-2018 (05:26:50.000000)
"Looking forward to interesting  meetings today with Mark #Rutte, @MinPres of the #Netherlands, @leehsienloong, PM of #Singapur, Shahid Khaqan Abbassi, PM of #Pakistan, Jack Ma, Founder of #Alibaba &amp; @yaqinzhang, CEO of #Baidu. #Boao2018";10-Apr-2018 (04:38:20.000000)
“Free trade is not about how to divide the cake, but how to make it bigger“ - @MinPres Mark Rutte at #Boao2018 https://t.co/X4CHGd2Vuc;10-Apr-2018 (03:05:09.000000)
President @vanderbellen at #Boao2018: “So-called trade wars are the last thing we need. They would make everyone worse-off.” https://t.co/dsdeEqUURE;10-Apr-2018 (02:46:19.000000)
President Xi #Jinping at #Boao2018: “Cold-war and zero-sum mentality look out of place. Only peaceful development and cooperation can bring win-win results.” https://t.co/z4CbjQEGYB;10-Apr-2018 (02:27:38.000000)
"President @vanderbellen &amp; I attend the @BoaoForumBFA w President Xi Jinping in #Hainan today. The forum known as the “Asian Davos” is a high-level forum for leaders from government, business &amp; academia in #Asia to discuss current challenges in Asia &amp; around the globe. #Boao2018 https://t.co/e01G4xqqja";10-Apr-2018 (01:41:08.000000)
Von #Peking geht es jetzt in den Süden Chinas, nach #Hainan. Dort nehme ich morgen an dem großen Wirtschaftsforum, dem BOAO-Forum, teil, wo ich unter anderem die Premierminister von #Pakistan und #Singapur, sowie Jack Ma von #Alibaba treffen werde. https://t.co/sBeVwRELx5;09-Apr-2018 (10:22:58.000000)
Ich gratuliere Viktor #Orban zur Wiederwahl! #Ungarn ist für #Österreich ein wichtiger Nachbar und Wirtschaftspartner. Ich freue  mich auf die weitere Zusammenarbeit.;09-Apr-2018 (10:10:52.000000)
Im Gespräch mit Chairman Yi Huiman konnte ich versichern, dass die österreichische #Bundesregierung die Pläne zur Ansiedlung der #ICBC Tochterbank in Wien unterstützt. Das ist ein starkes Signal für den #Finanzstandort #Österreich. 2/2 https://t.co/UrXisFxhHh;09-Apr-2018 (06:22:21.000000)
Die Stärkung der wirtschaftlichen Kooperation mit #China ist entscheidend für unseren #Standort. Gerade deshalb freue ich mich sehr, dass wir in #Peking heute einen sehr guten Termin bei #ICBC, der größten Bank der Welt, hatten. 1/2 https://t.co/b2AxTtpNd2;09-Apr-2018 (06:21:09.000000)
Great mtg today w Yi Huiman, Chairman of #ICBC - the world‘s biggest bank. Their decision to choose #Vienna as location for a new European subsidiary is a strong vote of confidence for #Austria‘s financial sector. We will do our best to support this collaboration. #AustriaInChina https://t.co/fXirVcZRqp;09-Apr-2018 (04:19:28.000000)
"Haben die Schwerpunkte unserer Reise nochmals unterstreichen können. Zentral ist d Stärkung d Wirtschaftsbeziehungen mit #China. Wir sind froh, dass d österreichischen Unternehmen während der Reise Verträge &amp; Investitionen mit einem Volumen von 1,5 Mrd € abschließen können. 2/2";09-Apr-2018 (04:07:40.000000)
Guter Start in den Tag in #China mit einer gemeinsamen Pressekonferenz mit BP @vanderbellen, @ElliKoestinger, @norbertghofer, Margarete #Schramböck und WKO-Präsident Leitl. @wko_aw #AustriaInChina 1/2 https://t.co/gW5hKK2wjt;09-Apr-2018 (04:06:10.000000)
"Wir wollen einen freien &amp; fairen Handel und hoffen, dass der mögliche #Handelskrieg zwischen #China und den #USA, der hier starten könnte, so nicht stattfindet. @faznet https://t.co/4rc55lXEPA";09-Apr-2018 (02:16:30.000000)
Wir hatten heute einen erfolgreichen Tag in #China. Freue mich auf die kommende Woche hier! #AustriaInChina https://t.co/Hv6eP0EKOR;08-Apr-2018 (17:51:32.000000)
Wir setzen uns bei unseren Gesprächen in #China für einen freien und fairen #Handel ein! Mein gesamtes Statement bei der Pressekonferenz in #Peking gibt es hier: https://t.co/BglDKQ32qH https://t.co/7O7ypmTaUJ;08-Apr-2018 (15:35:56.000000)
Happy Easter to all who are celebrating today! #OrthodoxEaster;08-Apr-2018 (12:38:25.000000)
900.000 tourists from #China travel to Austria each year. The #EU-China tourism year is a very good occasion to further expand #tourism in both our countries. #AustriaInChina 2/2;08-Apr-2018 (12:36:27.000000)
"We had a productive mtg w the Prime Minister of the People’s Republic of #China, Li Keqiang, in #Beijing. We discussed how to further foster our bilat. relations,in particular our economic relations &amp; #tourism. Our shared aim is an even closer coop. between #Austria &amp; #China. 1/2 https://t.co/evVFnod8hL";08-Apr-2018 (12:36:22.000000)
We also underlined the importance of rule of law as well as of free and fair trade. #Austria remains supportive of the ‘One Belt One Road’ initiative. #AustriaInChina 2/2;08-Apr-2018 (11:48:17.000000)
"Important mtg with the President of the People’s Republic of #China, Xi Jinping, in #Beijing. We discussed how to further strengthen bilateral relations, esp. in economic affairs, the Austrian #EU presidency &amp; international topics such as the Korean peninsula. #AustriaInChina 1/2 https://t.co/ny6bpSJj9S";08-Apr-2018 (11:40:53.000000)
"Der Handelskonflikt zwischen den beiden Supermächten, #USA &amp; #China, ist beunruhigend. Bei den heutigen Gesprächen mit der chinesischen Führung werde ich mich klar für einen freien und fairen #Welthandel einsetzen.";08-Apr-2018 (08:55:05.000000)
Es freut mich daher sehr, dass d österr. @Andritz AG heute eine Koop. mit d großen chin. Wasserkraftwerksbetreiber China Three Gorges Corporation #CTG abschließen konnte. Gem sollen Projekte im Bereich d #Wasserkraft u d erneuerbaren Energien umgesetzt werden. #AustriaInChina 2/2 https://t.co/BUE5LbMJqo;08-Apr-2018 (06:18:55.000000)
Ein zentrales Ziel unseres Staatsbesuches in #China ist es, unsere wirtschaftlichen Beziehungen zu stärken und auszubauen. #AustriaInChina 1/2;08-Apr-2018 (06:18:55.000000)
Die MoUs und Verträge, die noch in #China unterzeichnet werden, stärken unsere Kooperation noch weiter und sind gerade auch für österreichischen Unternehmen entscheidend. Mehr Infos zu den Terminen in China: https://t.co/zyTzMGxxWg #AustriaInChina @wko_aw 2/2;08-Apr-2018 (04:01:02.000000)
"Gemeinsam mit @vanderbellen und den BM @ElliKoestinger, @Karin_Kneissl, Margarete #Schramböck und @norbertghofer hatten wir heute Morgen bereits einen sehr guten &amp; produktiven Austausch zwischen der österreichischen &amp; der chinesischen Wirtschaft. #AustriaInChina @wko_aw 1/2";08-Apr-2018 (03:59:42.000000)
